id,subject,topic,question,optionA,optionB,optionC,optionD,answerIndex,explanation,source,examTags,pyqVerified,highYield,status
ZM-00885,Physiology,Endocrinology,[QUESTION SLOT 21] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00886,Physiology,Endocrinology,[QUESTION SLOT 22] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00887,Physiology,Endocrinology,[QUESTION SLOT 23] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00888,Physiology,Endocrinology,[QUESTION SLOT 24] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00889,Physiology,Endocrinology,[QUESTION SLOT 25] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00890,Physiology,Endocrinology,[QUESTION SLOT 26] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00891,Physiology,Endocrinology,[QUESTION SLOT 27] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00892,Physiology,Endocrinology,[QUESTION SLOT 28] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00893,Physiology,Endocrinology,[QUESTION SLOT 29] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00894,Physiology,Endocrinology,[QUESTION SLOT 30] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00895,Physiology,Endocrinology,[QUESTION SLOT 31] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00896,Physiology,Endocrinology,[QUESTION SLOT 32] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00897,Physiology,Endocrinology,[QUESTION SLOT 33] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00898,Physiology,Endocrinology,[QUESTION SLOT 34] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00899,Physiology,Endocrinology,[QUESTION SLOT 35] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00900,Physiology,Endocrinology,[QUESTION SLOT 36] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00901,Physiology,Endocrinology,[QUESTION SLOT 37] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00902,Physiology,Endocrinology,[QUESTION SLOT 38] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00903,Physiology,Endocrinology,[QUESTION SLOT 39] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00904,Physiology,Endocrinology,[QUESTION SLOT 40] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00905,Physiology,Endocrinology,[QUESTION SLOT 41] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00906,Physiology,Endocrinology,[QUESTION SLOT 42] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00907,Physiology,Endocrinology,[QUESTION SLOT 43] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00908,Physiology,Endocrinology,[QUESTION SLOT 44] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00909,Physiology,Endocrinology,[QUESTION SLOT 45] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00910,Physiology,Endocrinology,[QUESTION SLOT 46] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00911,Physiology,Endocrinology,[QUESTION SLOT 47] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00912,Physiology,Endocrinology,[QUESTION SLOT 48] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00913,Physiology,Endocrinology,[QUESTION SLOT 49] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00914,Physiology,Endocrinology,[QUESTION SLOT 50] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00915,Physiology,Endocrinology,[QUESTION SLOT 51] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00916,Physiology,Endocrinology,[QUESTION SLOT 52] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00917,Physiology,Endocrinology,[QUESTION SLOT 53] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00918,Physiology,Endocrinology,[QUESTION SLOT 54] Add a verified Physiology question from the topic: Endocrinology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00919,Physiology,Reproductive,[QUESTION SLOT 1] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00920,Physiology,Reproductive,[QUESTION SLOT 2] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00921,Physiology,Reproductive,[QUESTION SLOT 3] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00922,Physiology,Reproductive,[QUESTION SLOT 4] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00923,Physiology,Reproductive,[QUESTION SLOT 5] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00924,Physiology,Reproductive,[QUESTION SLOT 6] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00925,Physiology,Reproductive,[QUESTION SLOT 7] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00926,Physiology,Reproductive,[QUESTION SLOT 8] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00927,Physiology,Reproductive,[QUESTION SLOT 9] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00928,Physiology,Reproductive,[QUESTION SLOT 10] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00929,Physiology,Reproductive,[QUESTION SLOT 11] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00930,Physiology,Reproductive,[QUESTION SLOT 12] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00931,Physiology,Reproductive,[QUESTION SLOT 13] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00932,Physiology,Reproductive,[QUESTION SLOT 14] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00933,Physiology,Reproductive,[QUESTION SLOT 15] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00934,Physiology,Reproductive,[QUESTION SLOT 16] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00935,Physiology,Reproductive,[QUESTION SLOT 17] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00936,Physiology,Reproductive,[QUESTION SLOT 18] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00937,Physiology,Reproductive,[QUESTION SLOT 19] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00938,Physiology,Reproductive,[QUESTION SLOT 20] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00939,Physiology,Reproductive,[QUESTION SLOT 21] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00940,Physiology,Reproductive,[QUESTION SLOT 22] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00941,Physiology,Reproductive,[QUESTION SLOT 23] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00942,Physiology,Reproductive,[QUESTION SLOT 24] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00943,Physiology,Reproductive,[QUESTION SLOT 25] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00944,Physiology,Reproductive,[QUESTION SLOT 26] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00945,Physiology,Reproductive,[QUESTION SLOT 27] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00946,Physiology,Reproductive,[QUESTION SLOT 28] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00947,Physiology,Reproductive,[QUESTION SLOT 29] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00948,Physiology,Reproductive,[QUESTION SLOT 30] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00949,Physiology,Reproductive,[QUESTION SLOT 31] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00950,Physiology,Reproductive,[QUESTION SLOT 32] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00951,Physiology,Reproductive,[QUESTION SLOT 33] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00952,Physiology,Reproductive,[QUESTION SLOT 34] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00953,Physiology,Reproductive,[QUESTION SLOT 35] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00954,Physiology,Reproductive,[QUESTION SLOT 36] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00955,Physiology,Reproductive,[QUESTION SLOT 37] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00956,Physiology,Reproductive,[QUESTION SLOT 38] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00957,Physiology,Reproductive,[QUESTION SLOT 39] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00958,Physiology,Reproductive,[QUESTION SLOT 40] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00959,Physiology,Reproductive,[QUESTION SLOT 41] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00960,Physiology,Reproductive,[QUESTION SLOT 42] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00961,Physiology,Reproductive,[QUESTION SLOT 43] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00962,Physiology,Reproductive,[QUESTION SLOT 44] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00963,Physiology,Reproductive,[QUESTION SLOT 45] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00964,Physiology,Reproductive,[QUESTION SLOT 46] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00965,Physiology,Reproductive,[QUESTION SLOT 47] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00966,Physiology,Reproductive,[QUESTION SLOT 48] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00967,Physiology,Reproductive,[QUESTION SLOT 49] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00968,Physiology,Reproductive,[QUESTION SLOT 50] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00969,Physiology,Reproductive,[QUESTION SLOT 51] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00970,Physiology,Reproductive,[QUESTION SLOT 52] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00971,Physiology,Reproductive,[QUESTION SLOT 53] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00972,Physiology,Reproductive,[QUESTION SLOT 54] Add a verified Physiology question from the topic: Reproductive.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00973,Physiology,CNS,[QUESTION SLOT 1] Add a verified Physiology question from the topic: CNS.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00974,Physiology,CNS,[QUESTION SLOT 2] Add a verified Physiology question from the topic: CNS.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00975,Physiology,CNS,[QUESTION SLOT 3] Add a verified Physiology question from the topic: CNS.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00976,Physiology,CNS,[QUESTION SLOT 4] Add a verified Physiology question from the topic: CNS.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00977,Physiology,CNS,[QUESTION SLOT 5] Add a verified Physiology question from the topic: CNS.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-00978,Physiology,CNS,[QUESTION SLOT 6] Add a verified Physiology question from the topic: CNS.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
